timestamp,AAPL,TSLA,INTC,NVAX,FIVN,EQIX,MIRM
21:17:00,186.18,171.95,30.54,13.22,53.45,775.35,24.78
21:18:00,186.18,171.98,30.54,13.2,53.45,775.35,24.78
21:19:00,186.18,171.98,30.56,13.2,53.45,775.35,24.78
21:20:00,186.18,172,30.56,13.2,53.45,775.01,24.78
21:21:00,186.18,172.01,30.56,13.2,53.45,775,24.78
21:22:00,186.18,172,30.56,13.19,53.45,775,24.78
21:23:00,186.18,171.98,30.56,13.2,53.45,775,24.78
21:24:00,186.18,171.96,30.57,13.2,53.45,775,24.78
21:25:00,186.18,171.96,30.57,13.18,53.45,775,24.78
21:26:00,186.18,171.92,30.57,13.17,53.45,775,24.78
21:27:00,186.18,172,30.56,13.17,53.26,775,24.78
21:28:00,186.26,172,30.56,13.18,53.26,775,24.78
21:29:00,186.26,171.99,30.56,13.18,53.26,775,24.78
21:30:00,186.26,172.02,30.56,13.17,53.26,775,24.78
21:31:00,186.26,172.03,30.56,13.16,53.26,775,24.78
21:32:00,186.27,172.06,30.58,13.18,53.26,775,24.78
21:33:00,186.23,172.06,30.58,13.16,53.26,775,24.78
21:34:00,186.25,172.19,30.58,13.16,53.26,775,24.78
21:35:00,186.25,172.14,30.58,13.17,53.26,775,24.78
21:36:00,186.26,172.09,30.58,13.18,53.26,775,24.78
21:37:00,186.26,172.1,30.56,13.19,53.26,775,24.78
21:38:00,186.26,172.12,30.56,13.19,53.26,775,24.78
21:39:00,186.26,172.12,30.56,13.19,53.26,775,24.78
21:40:00,186.25,172.15,30.56,13.19,53.26,775,24.78
21:41:00,186.18,172.14,30.57,13.18,53.26,775,24.78
21:42:00,186.18,172.13,30.56,13.19,53.26,775,24.78
21:43:00,186.19,172.13,30.56,13.19,53.26,775,24.78
21:44:00,186.19,172.13,30.56,13.18,53.26,775,24.78
21:45:00,186.19,172,30.57,13.16,53.26,775,24.78
21:46:00,186.19,171.99,30.56,13.16,53.26,775,24.78
21:47:00,186.17,171.99,30.56,13.18,53.26,775,24.78
21:48:00,186.15,171.99,30.56,13.15,53.26,775,24.78
21:49:00,186.18,171.95,30.56,13.15,53.26,775,24.78
21:50:00,186.24,171.95,30.56,13.12,53.26,775,24.78
21:51:00,186.24,171.98,30.55,13.04,53.26,775,24.78
21:52:00,186.24,171.98,30.55,13.03,53.26,775,24.78
21:53:00,186.27,171.95,30.55,13.05,53.26,775,24.78
21:54:00,186.2,171.98,30.55,13.05,53.26,775,24.78
21:55:00,186.2,171.98,30.55,13.01,53.26,775,24.78
21:56:00,186.2,171.98,30.55,12.94,53.26,775,24.78
21:57:00,186.18,171.96,30.53,12.89,53.26,775,24.78
21:58:00,186.18,171.96,30.55,12.73,53.26,775,24.78
21:59:00,186.18,172,30.55,12.83,53.26,775,24.78
